GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
PCH ROCA GRANDE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH RODEIO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH RODEIO BONITO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH RONCADOR,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH RONDON,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH RONDONOPOLIS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SACRE II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALDANHA,0,0,0,0,0,5.204,5.198,5.364,5.38,5.387,5.367,5.347,5.327000000000001,5.307000000000001,5.287000000000002,5.267000000000002,5.2470000000000026,5.227000000000003
PCH SALTO - MT,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO 27719,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO 28203,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO BANDEIRANTES,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO BURITI,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO CORGAO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO CURUA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO DAS FLORES,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO DO GUASSUPI,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO DO VAU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO GOES,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO NATAL,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO TRES DE MAIO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SALTO WEISS BACH,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAMUEL,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAN JUAN,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA ANA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA BARBARA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA CAROLINA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA CECILIA MG,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA CECILIA MT,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA CLARA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA EDWIGES II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA EDWIGES III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA FE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA FE 28752,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA GABRIELA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA LAURA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA LUCIA II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA LUZIA ALTO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA LUZIA D´OESTE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA ROSA 28844,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTA ROSA II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTO ANTONIO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTO ANTONIO DO CAIAPO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SANTO TESSARO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO BERNARDO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO CARLOS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO DOMINGOS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO DOMINGOS II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO FRANCISCO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO GONCALO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO JOAO DE CAIANA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO JOAO II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO JOAQUIM,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO LOURENCO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO LUIS,0,0,7.088,6.258,5.265,6.985,6.916,7.312,7.286,6.938,6.918,6.898000000000001,6.878000000000001,6.858000000000001,6.838000000000002,6.818000000000002,6.798000000000003,6.778000000000003
PCH SAO LUIZ,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO PAULO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO PEDRO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO SEBASTIAO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO SEBASTIAO 2,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO SEBASTIAO DO ALTO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO SIMAO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO TADEU,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SAO VALENTIM,0,0,0,0,0,5.43,5.312,5.645,5.566,5.387,5.367,5.347,5.327000000000001,5.307000000000001,5.287000000000002,5.267000000000002,5.2470000000000026,5.227000000000003
PCH SAPEZAL,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SEDE II,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SEGREDO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SENADOR JONAS PINHEIRO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SENHORA DO PORTO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SERRA DAS AGULHAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SERRA DOS CAVALINHOS I,0,6.383,7.186,6.35,5.322,5.858,5.758,6.206,6.137,5.863,5.843000000000001,5.823000000000001,5.803000000000002,5.783000000000002,5.763000000000003,5.743000000000003,5.723000000000003,5.703000000000004
PCH SERRA DOS CAVALINHOS II,0,6.383,7.186,6.35,5.322,5.858,5.758,6.206,6.137,5.863,5.843000000000001,5.823000000000001,5.803000000000002,5.783000000000002,5.763000000000003,5.743000000000003,5.723000000000003,5.703000000000004
PCH SETE QUEDAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SIMONESIA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SINCERIDADE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SITIO GRANDE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SUCUPIRA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SUCUPIRA E EMBAUBA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH SUMIDOURO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TAGUATINGA,0,0,0,0,0,10.843,10.825,10.98,10.97,10.998,10.978,10.958,10.938,10.918000000000001,10.898000000000001,10.878000000000002,10.858000000000002,10.838000000000003
PCH TAMBORIL 29648,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TAMBORIL 35113,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TELEGRAFICA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TERRA SANTA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TIGRE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TIO HUGO,0,0,0,0,0,5.204,5.198,5.364,5.38,5.387,5.367,5.347,5.327000000000001,5.307000000000001,5.287000000000002,5.267000000000002,5.2470000000000026,5.227000000000003
PCH TOTAL PRATA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TOTALIZADA CARATINGA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TRONQUEIRAS,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TULIO CORDEIRO DE MELO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH TUPITINGA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH UNAI BAIXO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH USINA DA PEDRA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH USINAL DO FUNIL,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH VARGIDO,0,0,0,0,0,12.64,12.752,12.989,13.009,13.123,13.103,13.083,13.063,13.043000000000001,13.023000000000001,13.003000000000002,12.983000000000002,12.963000000000003
PCH VARGINHA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH VARZEA ALEGRE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH VERDE 02,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH VERDE 4,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH VERDE 4A,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH VERDE 8,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH VICTOR BAPTISTA ADAMI,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH VILA GALUPO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH WILLY FALLER,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH XICAO,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH YPE,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
PCH ZE TUNIN,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
UFV AC III,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC IV,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC IX,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC V,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC VI,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC VII,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC VIII,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC X,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XIX,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XV,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XVI,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XVII,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XVIII,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XX,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XXI,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XXII,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AC XXIII,0,13.199,13.596,12.873,13.019,12.683,12.676,13.146,12.921,13.015,12.995000000000001,12.975000000000001,12.955000000000002,12.935000000000002,12.915000000000003,12.895000000000003,12.875000000000004,12.855000000000004
UFV AGUA VERMELHA IV,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
UFV AGUA VERMELHA V,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
UFV AGUA VERMELHA VI,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
UFV AGUA VERMELHA VII,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
UFV ALESSANDRA 1,0,0,12.509,11.84,12.033,11.697,11.688,12.138,11.995,12.092,12.072000000000001,12.052000000000001,12.032000000000002,12.012000000000002,11.992000000000003,11.972000000000003,11.952000000000004,11.932000000000004
UFV ALESSANDRA 2,0,0,12.509,11.84,12.033,11.697,11.688,12.138,11.995,12.092,12.072000000000001,12.052000000000001,12.032000000000002,12.012000000000002,11.992000000000003,11.972000000000003,11.952000000000004,11.932000000000004
UFV ALESSANDRA 3,0,0,12.509,11.84,12.033,11.697,11.688,12.138,11.995,12.092,12.072000000000001,12.052000000000001,12.032000000000002,12.012000000000002,11.992000000000003,11.972000000000003,11.952000000000004,11.932000000000004
UFV ALESSANDRA 4,0,0,12.509,11.84,12.033,11.697,11.688,12.138,11.995,12.092,12.072000000000001,12.052000000000001,12.032000000000002,12.012000000000002,11.992000000000003,11.972000000000003,11.952000000000004,11.932000000000004
UFV ALEX I,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALEX III,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALEX IV,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALEX IX,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALEX V,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALEX VI,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALEX VII,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALEX VIII,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALEX X,0,10.794,11.605,12.764,13.928,13.121,13.203,13.452,13.494,13.631,13.611,13.591000000000001,13.571000000000002,13.551000000000002,13.531000000000002,13.511000000000003,13.491000000000003,13.471000000000004
UFV ALTITUDE 1,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 10,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 11,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 12,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 13,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 14,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 15,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 2,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 3,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 4,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 5,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 6,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 7,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 8,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ALTITUDE 9,0,0,11.279,11.46,12.076,11.62,11.628,11.872,11.854,11.931,11.911,11.891,11.871,11.851,11.831000000000001,11.811000000000002,11.791000000000002,11.771000000000003
UFV ANGICO 1,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
UFV APODI I,0,10.628,11.443,12.605,13.763,12.282,12.301,12.536,12.554,12.652,12.632,12.612,12.592,12.572000000000001,12.552000000000001,12.532000000000002,12.512000000000002,12.492000000000003
UFV APODI II,0,10.628,11.443,12.605,13.763,13.199,13.285,13.535,13.579,13.721,13.701,13.681000000000001,13.661000000000001,13.641000000000002,13.621000000000002,13.601000000000003,13.581000000000003,13.561000000000003
